__ID__,alcohol,sulphates,pH,density,total sulfur dioxide,free sulfur dioxide,chlorides,residual sugar,citric acid,volatile acidity,fixed acidity
3858,12.7,0.31,3.27,0.9906799999999999,136.0,47.0,0.039,6.3,0.3,0.21,6.1
3859,9.2,0.37,3.12,0.99587,207.0,52.0,0.048,7.2,0.26,0.25,7.3
3860,9.2,0.37,3.12,0.99587,207.0,52.0,0.048,7.2,0.26,0.25,7.3
3861,9.5,0.47,3.1,0.9972799999999999,152.0,108.0,0.054000000000000006,12.4,0.3,0.22,6.2
3862,10.1,0.34,3.16,0.99364,175.0,98.0,0.045,6.6,0.19,0.27,6.5
3863,10.1,0.34,3.16,0.99364,175.0,98.0,0.045,6.6,0.19,0.27,6.5
3864,13.0,0.53,3.25,0.99018,98.0,17.0,0.038,4.0,0.22,0.39,6.6
3865,13.1,0.56,3.24,0.9896799999999999,101.0,41.0,0.04,4.8,0.38,0.31,6.0
3866,11.0,0.55,3.1,0.9917799999999999,113.0,59.0,0.048,1.3,0.32,0.23,8.4
3867,9.2,0.37,3.12,0.99587,207.0,52.0,0.048,7.2,0.26,0.25,7.3
3868,9.4,0.36,3.08,0.9961,177.0,112.0,0.055999999999999994,11.1,0.25,0.22,6.0
3869,9.5,0.47,3.1,0.9972799999999999,152.0,108.0,0.054000000000000006,12.4,0.3,0.22,6.2
3870,10.2,0.4,3.16,0.99534,134.0,74.0,0.055,9.8,0.27,0.23,6.1
3871,10.1,0.34,3.16,0.99364,175.0,98.0,0.045,6.6,0.19,0.27,6.5
3872,8.6,0.49,3.06,0.99864,193.0,63.0,0.054000000000000006,13.3,0.54,0.36,7.3
3873,9.0,0.51,2.91,0.9977600000000001,181.0,58.0,0.094,11.7,0.51,0.37,7.6
3874,9.6,0.5,3.13,0.99545,194.0,50.0,0.062,8.0,0.51,0.26,6.7
3875,9.9,0.44,3.29,0.9929899999999999,98.0,45.0,0.057,1.6,0.27,0.22,7.4
3876,10.5,0.38,3.2,0.99665,135.0,54.0,0.059000000000000004,16.55,0.28,0.22,6.1
3877,11.4,0.5,3.15,0.99069,98.0,20.0,0.053,1.5,0.31,0.28,7.1
3878,9.4,0.49,3.18,0.99692,170.0,58.0,0.069,10.2,0.31,0.35,6.5
3879,11.1,0.28,3.12,0.99324,65.0,25.0,0.054000000000000006,6.6,0.2,0.73,6.8
3880,8.9,0.45,3.1,0.9989600000000001,111.0,42.0,0.047,17.8,0.24,0.28,6.0
3881,8.9,0.45,3.1,0.9989600000000001,111.0,42.0,0.047,17.8,0.24,0.28,6.0
3882,10.8,0.52,3.15,0.99226,129.0,28.0,0.049,1.5,0.37,0.2,7.1
3883,12.2,0.55,3.06,0.99226,143.0,34.0,0.045,7.4,0.31,0.33,6.8
3884,8.9,0.45,3.1,0.9989600000000001,111.0,42.0,0.047,17.8,0.24,0.28,6.0
3885,12.5,0.63,3.13,0.9907600000000001,63.0,21.0,0.028999999999999998,2.0,0.36,0.24,7.2
3886,12.2,0.55,3.06,0.99226,143.0,34.0,0.045,7.4,0.31,0.33,6.8
3887,12.5,0.63,3.13,0.9907600000000001,63.0,21.0,0.028999999999999998,2.0,0.36,0.24,7.2
3888,8.9,0.45,3.1,0.9989600000000001,111.0,42.0,0.047,17.8,0.24,0.28,6.0
3889,10.8,0.37,3.16,0.9951,127.0,43.0,0.046,12.1,0.26,0.27,6.2
3890,11.4,0.31,2.99,0.99234,98.0,28.0,0.043,8.2,0.26,0.38,6.4
3891,10.8,0.52,3.15,0.99226,129.0,28.0,0.049,1.5,0.37,0.2,7.1
3892,10.6,0.39,3.18,0.9936799999999999,127.0,47.0,0.036000000000000004,8.7,0.3,0.21,6.0
3893,9.2,0.39,3.01,0.9937,63.0,17.0,0.044000000000000004,3.5,0.1,0.34,7.0
3894,12.2,0.46,3.24,0.99151,134.0,21.0,0.031,6.4,0.16,0.435,5.9
3895,12.3,0.45,3.26,0.99021,76.0,17.0,0.021,2.1,0.33,0.25,7.0
3896,10.4,0.56,3.23,0.99479,179.0,40.0,0.038,7.7,0.29,0.26,6.7
3897,10.4,0.57,2.99,0.9954,172.0,72.0,0.035,12.3,0.3,0.24,7.0
3898,11.0,0.55,3.07,0.9917600000000001,110.0,54.0,0.035,1.3,0.34,0.23,8.5
3899,10.6,0.39,3.18,0.9936799999999999,127.0,47.0,0.036000000000000004,8.7,0.3,0.21,6.0
3900,9.2,0.39,3.01,0.9937,63.0,17.0,0.044000000000000004,3.5,0.1,0.34,7.0
3901,13.5,0.36,3.32,0.99246,10.0,4.0,0.013000000000000001,1.1,0.12,0.65,4.8
3902,11.4,0.64,2.95,0.9908,65.0,12.0,0.14400000000000002,2.8,0.38,0.22,6.1
3903,11.5,0.38,3.1,0.9899399999999999,69.0,26.0,0.071,3.5,0.26,0.27,5.8
3904,14.0,0.83,3.21,0.98746,106.0,33.0,0.036000000000000004,1.9,0.18,0.455,5.0
3905,12.5,0.63,3.25,0.9902799999999999,88.0,34.0,0.036000000000000004,3.8,0.3,0.33,6.5
3906,12.5,0.63,3.25,0.9902799999999999,88.0,34.0,0.036000000000000004,3.8,0.3,0.33,6.5
3907,12.8,0.36,3.09,0.98867,83.0,30.0,0.038,2.4,0.3,0.31,6.7
3908,11.2,0.43,3.23,0.99174,138.0,45.0,0.037000000000000005,4.8,0.24,0.39,6.2
3909,11.2,0.43,3.23,0.99174,138.0,45.0,0.037000000000000005,4.8,0.24,0.39,6.2
3910,13.6,0.27,3.17,0.99021,139.0,49.0,0.04,6.2,0.3,0.37,7.1
3911,9.2,0.42,2.93,0.9930399999999999,109.0,70.0,0.149,1.3,0.82,0.23,7.2
3912,12.5,0.63,3.25,0.9902799999999999,88.0,34.0,0.036000000000000004,3.8,0.3,0.33,6.5
3913,11.1,0.48,3.17,0.99154,105.0,24.0,0.054000000000000006,1.5,0.32,0.25,7.2
3914,11.2,0.43,3.23,0.99174,138.0,45.0,0.037000000000000005,4.8,0.24,0.39,6.2
3915,14.0,0.83,3.21,0.98746,106.0,33.0,0.036000000000000004,1.9,0.18,0.455,4.7
3916,13.6,0.27,3.17,0.99021,139.0,49.0,0.04,6.2,0.3,0.37,7.1
3917,9.4,0.52,3.18,0.9956,206.0,49.0,0.055999999999999994,7.9,0.51,0.28,6.2
3918,14.2,0.4,3.12,0.98779,113.0,31.0,0.037000000000000005,1.6,0.28,0.35,6.4
3919,13.2,0.4,3.0,0.98836,107.0,28.0,0.035,1.4,0.28,0.31,6.6
3920,11.2,0.53,3.04,0.9913799999999999,132.0,24.0,0.05,2.6,0.37,0.25,7.4
3921,10.2,0.57,3.14,0.99751,173.0,46.0,0.057,14.8,0.34,0.36,7.3
3922,12.8,0.36,3.09,0.98867,83.0,30.0,0.038,2.4,0.3,0.31,6.7
3923,10.1,0.39,2.95,0.99249,109.0,16.0,0.045,0.9,0.3,0.31,8.6
3924,10.1,0.39,2.95,0.99249,109.0,16.0,0.045,0.9,0.3,0.31,8.6
3925,10.3,0.31,2.83,0.99239,95.0,38.0,0.031,1.2,0.33,0.22,8.6
3926,9.9,0.33,3.19,0.9951200000000001,91.0,30.0,0.055999999999999994,9.9,0.29,0.14,6.9
3927,11.5,0.31,3.15,0.99098,106.0,17.0,0.046,3.9,0.31,0.22,6.5
3928,9.0,0.56,3.18,0.99872,173.0,27.0,0.063,15.6,0.47,0.32,6.6
3929,9.0,0.56,3.18,0.99872,173.0,27.0,0.063,15.6,0.47,0.32,6.6
3930,12.1,0.41,3.03,0.9889399999999999,101.0,25.0,0.03,1.5,0.26,0.28,6.1
3931,13.3,0.41,3.14,0.988245,106.0,28.0,0.036000000000000004,1.6,0.28,0.3,6.2
3932,11.5,0.6,3.22,0.99326,116.0,43.0,0.05,7.8,0.28,0.22,6.9
3933,11.0,0.52,2.96,0.9932799999999999,67.0,28.0,0.039,5.6,0.21,0.31,8.7
3934,10.7,0.53,3.28,0.9922200000000001,84.0,26.0,0.04,1.3,0.3,0.27,7.3
3935,9.4,0.56,3.08,0.99898,184.0,50.0,0.046,16.7,0.2,0.46,7.0
3936,10.3,0.61,3.44,0.9948600000000001,108.0,16.0,0.042,7.95,0.25,0.23,5.7
3937,9.3,0.42,3.17,0.9952799999999999,151.0,51.5,0.185,6.7,0.36,0.36,6.5
3938,12.0,0.6,2.88,0.9906200000000001,92.0,41.0,0.04,1.1,0.38,0.18,8.2
3939,11.0,0.6,3.21,0.99282,159.0,47.0,0.048,6.3,0.32,0.27,6.2
3940,9.3,0.5,3.16,0.996,148.0,36.0,0.053,8.9,0.37,0.4,6.9
3941,10.1,0.4,3.24,0.9913799999999999,143.0,32.0,0.068,1.0,0.34,0.345,4.9
3942,11.1,0.47,3.18,0.99166,106.0,26.0,0.053,1.5,0.39,0.23,7.2
3943,9.9,0.58,2.99,0.99408,113.0,26.0,0.046,6.6,0.15,0.2,6.4
3944,11.0,0.6,3.22,0.9928100000000001,161.0,47.0,0.048,6.2,0.32,0.27,6.1
3945,11.0,0.6,3.21,0.99282,159.0,47.0,0.048,6.3,0.32,0.27,6.2
3946,12.5,0.42,3.32,0.98964,127.0,31.0,0.042,2.1,0.33,0.3,6.0
3947,12.7,0.44,3.31,0.9895200000000001,142.0,41.0,0.042,2.2,0.32,0.3,6.1
3948,9.3,0.45,3.32,0.99469,105.0,26.0,0.045,5.4,0.3,0.14,5.7
3949,9.3,0.5,3.16,0.996,148.0,36.0,0.053,8.9,0.37,0.4,6.9
3950,10.1,0.4,3.24,0.9913799999999999,143.0,32.0,0.068,1.0,0.34,0.345,4.9
3951,8.8,0.51,3.14,0.9991,161.0,36.0,0.066,17.9,0.2,0.33,6.3
3952,11.2,0.47,2.88,0.9904700000000001,90.0,34.0,0.043,2.6,0.3,0.16,7.0
3953,10.8,0.54,3.13,0.9917799999999999,122.0,45.0,0.038,1.3,0.3,0.22,8.4
3954,8.8,0.51,3.14,0.9991,161.0,36.0,0.066,17.9,0.2,0.33,6.3
3955,11.2,0.47,2.88,0.9904700000000001,90.0,34.0,0.043,2.6,0.3,0.16,7.0
3956,10.3,0.46,3.24,0.9920700000000001,145.0,22.0,0.05,2.3,0.18,0.24,5.4
3957,12.0,0.48,3.11,0.9915200000000001,87.0,15.0,0.026000000000000002,4.3,0.36,0.31,7.7
3958,9.5,0.41,3.26,0.9943799999999999,110.0,36.0,0.048,7.1,0.19,0.185,5.6
3959,9.5,0.41,3.26,0.9943799999999999,110.0,36.0,0.048,7.1,0.19,0.185,5.6
3960,9.8,0.54,3.14,0.9962200000000001,159.0,54.0,0.04,11.9,0.24,0.43,6.6
3961,9.0,0.51,2.91,0.9977299999999999,170.0,55.0,0.084,11.7,0.46,0.39,7.6
3962,13.0,0.53,3.17,0.9908799999999999,118.0,40.0,0.032,5.8,0.27,0.58,7.2
3963,11.8,0.44,3.39,0.99108,116.0,13.0,0.044000000000000004,3.8,0.32,0.34,6.0
3964,8.8,0.52,2.97,0.99803,176.5,61.0,0.055999999999999994,12.4,0.48,0.35,7.5
3965,11.2,0.55,3.1,0.9930399999999999,102.0,18.0,0.05,6.5,0.23,0.38,7.3
3966,9.5,0.41,3.26,0.9943799999999999,110.0,36.0,0.048,7.1,0.19,0.185,5.4
3967,9.4,0.54,3.16,0.9954799999999999,200.0,35.0,0.049,7.6,0.51,0.27,6.3
3968,9.5,0.51,3.16,0.99551,192.0,35.0,0.049,7.9,0.52,0.29,6.5
3969,10.4,0.49,3.03,0.9915200000000001,125.0,33.0,0.034,2.8,0.3,0.17,6.4
3970,9.8,0.49,3.08,0.99572,143.0,42.0,0.035,10.6,0.31,0.18,6.7
3971,10.4,0.49,3.03,0.9915200000000001,125.0,33.0,0.034,2.8,0.3,0.17,6.4
3972,10.3,0.56,3.06,0.99244,98.0,16.0,0.175,1.5,0.67,0.37,6.8
3973,9.4,0.54,3.16,0.9954799999999999,200.0,35.0,0.049,7.6,0.51,0.27,6.3
3974,9.5,0.51,3.16,0.99551,192.0,35.0,0.049,7.9,0.52,0.29,6.5
3975,11.9,0.81,3.19,0.9903,134.0,61.0,0.033,1.7,0.26,0.24,6.1
3976,12.8,0.65,3.15,0.9916200000000001,124.0,35.0,0.025,7.6,0.29,0.32,7.0
3977,13.0,0.38,3.09,0.99116,117.0,18.0,0.03,7.5,0.25,0.27,6.9
3978,10.4,0.59,3.26,0.9922,192.0,41.0,0.04,1.7,0.53,0.29,6.5
3979,10.4,0.59,3.25,0.99223,193.0,41.0,0.034,1.7,0.52,0.29,6.5
3980,10.7,0.4,3.21,0.9948100000000001,135.0,54.0,0.035,12.1,0.25,0.22,6.1
3981,10.7,0.76,3.05,0.9928,157.0,81.0,0.036000000000000004,4.5,0.27,0.22,6.3
3982,11.9,0.81,3.19,0.9903,134.0,61.0,0.033,1.7,0.26,0.24,6.1
3983,10.4,0.42,3.19,0.99429,101.0,31.0,0.043,8.0,0.25,0.23,5.6
3984,12.8,0.65,3.15,0.9916200000000001,124.0,35.0,0.025,7.6,0.29,0.32,7.0
3985,9.9,0.37,3.2,0.99454,104.0,45.0,0.044000000000000004,8.6,0.27,0.11,6.8
3986,9.9,0.37,3.2,0.99454,104.0,45.0,0.044000000000000004,8.6,0.27,0.11,6.8
3987,9.4,0.71,3.16,0.9986299999999999,223.0,73.0,0.048,14.6,0.41,0.23,7.3
3988,11.4,0.43,3.3,0.991,129.0,46.0,0.048,1.6,0.17,0.2,6.1
3989,9.9,0.37,3.2,0.99454,104.0,45.0,0.044000000000000004,8.6,0.27,0.11,6.8
3990,9.4,0.71,3.16,0.9986299999999999,223.0,73.0,0.048,14.6,0.41,0.23,7.3
3991,9.2,0.39,2.99,0.9931700000000001,104.0,36.0,0.06,1.1,0.41,0.2,6.9
3992,10.5,0.57,2.9,0.9917299999999999,76.0,26.0,0.040999999999999995,3.7,0.32,0.19,6.7
3993,11.0,0.54,3.25,0.99455,111.0,32.0,0.048,8.9,0.34,0.28,6.7
3994,11.0,0.54,3.25,0.99455,111.0,32.0,0.048,8.9,0.34,0.28,6.7
3995,12.1,0.72,2.9,0.9918600000000001,127.0,3.0,0.038,4.7,0.31,0.37,8.0
3996,11.0,0.54,3.25,0.99455,111.0,32.0,0.048,8.9,0.34,0.28,6.7
3997,12.8,0.39,3.22,0.98944,144.0,37.0,0.040999999999999995,3.1,0.29,0.26,6.0
3998,10.5,0.98,3.01,0.9942,120.0,25.0,0.053,5.8,0.49,0.24,6.4
3999,10.5,0.98,3.01,0.9942,120.0,25.0,0.053,5.8,0.49,0.24,6.4
4000,10.5,0.98,3.01,0.9942,120.0,25.0,0.053,5.8,0.49,0.24,6.4
4001,9.5,0.4,3.0,0.9923799999999999,122.0,21.0,0.062,1.0,0.57,0.25,6.4
4002,9.2,0.45,3.07,0.99782,94.0,25.0,0.052000000000000005,15.8,0.48,0.25,6.1
4003,11.1,0.72,3.07,0.99111,117.0,40.0,0.047,1.5,0.35,0.14,6.8
4004,12.3,0.5,3.06,0.99067,112.0,33.0,0.042,5.2,0.26,0.38,6.5
4005,11.1,0.72,3.07,0.99111,117.0,40.0,0.047,1.5,0.35,0.14,6.8
4006,12.6,0.58,3.04,0.9887799999999999,51.0,10.0,0.037000000000000005,2.5,0.32,0.15,5.4
4007,9.5,0.4,3.0,0.9923799999999999,122.0,21.0,0.062,1.0,0.57,0.25,6.4
4008,9.2,0.45,3.07,0.99782,94.0,25.0,0.052000000000000005,15.8,0.48,0.25,6.1
4009,10.8,0.57,3.2,0.9938,152.0,40.0,0.054000000000000006,5.9,0.32,0.22,6.8
4010,11.3,0.6,3.0,0.9914299999999999,122.0,39.0,0.044000000000000004,3.1,0.29,0.21,7.2
4011,12.8,0.39,3.22,0.98944,144.0,37.0,0.040999999999999995,3.1,0.29,0.26,6.0
4012,10.5,0.98,3.01,0.9942,120.0,25.0,0.053,5.8,0.49,0.24,6.4
4013,9.8,0.56,3.08,0.9958799999999999,171.0,56.0,0.051,11.5,0.24,0.46,6.5
4014,8.5,0.61,2.98,1.0003799999999998,183.0,56.0,0.054000000000000006,18.0,0.48,0.18,6.5
4015,9.3,0.5,3.16,0.99424,97.0,6.0,0.054000000000000006,4.8,0.12,0.32,6.2
4016,9.2,0.52,3.2,0.99626,151.0,45.0,0.055,8.5,0.24,0.4,7.2
4017,11.4,0.51,3.21,0.9907600000000001,115.0,32.0,0.037000000000000005,1.6,0.24,0.23,5.9
4018,8.5,0.61,2.98,1.0003799999999998,183.0,56.0,0.054000000000000006,18.0,0.48,0.18,6.4
4019,9.3,0.5,3.16,0.99424,97.0,6.0,0.054000000000000006,4.8,0.12,0.32,6.2
4020,8.4,0.46,3.06,0.99536,91.0,6.0,0.055999999999999994,5.9,0.12,0.37,6.4
4021,9.2,0.4,3.04,0.99318,100.0,35.0,0.062,1.1,0.42,0.23,7.0
4022,9.2,0.52,3.2,0.99626,151.0,45.0,0.055,8.5,0.24,0.4,7.2
4023,10.4,0.79,3.18,0.99726,151.0,52.0,0.033,13.1,0.37,0.19,7.6
4024,11.6,0.56,3.27,0.99126,147.0,50.0,0.046,4.1,0.27,0.28,6.0
4025,12.4,0.6,3.25,0.98998,94.0,37.0,0.028999999999999998,2.9,0.45,0.32,6.2
4026,10.4,0.79,3.18,0.99726,151.0,52.0,0.033,13.1,0.37,0.19,7.6
4027,9.3,0.54,3.09,0.9930399999999999,176.0,22.0,0.052000000000000005,1.1,0.26,0.26,6.4
4028,12.2,0.46,3.2,0.9892,81.0,37.0,0.028999999999999998,1.5,0.27,0.25,5.9
4029,11.0,0.46,3.22,0.9929600000000001,139.0,33.0,0.031,7.75,0.3,0.28,6.1
4030,11.4,0.38,3.11,0.9904700000000001,105.0,30.0,0.023,1.15,0.38,0.19,6.9
4031,9.5,0.41,3.06,0.9924,120.0,15.0,0.06,1.0,0.57,0.29,6.4
4032,9.2,0.53,3.07,0.9989,116.0,16.0,0.034,17.8,0.22,0.27,6.8
4033,11.1,0.62,3.13,0.9933799999999999,125.0,23.0,0.021,5.7,0.38,0.26,7.5
4034,9.2,0.53,3.07,0.9989,116.0,16.0,0.034,17.8,0.22,0.27,6.8
4035,11.0,0.58,3.24,0.9940399999999999,172.0,53.0,0.032,7.4,0.22,0.2,6.4
4036,9.9,0.48,3.14,0.99287,177.0,40.0,0.040999999999999995,1.4,0.22,0.33,7.3
4037,9.9,0.46,3.14,0.9928600000000001,176.0,43.0,0.044000000000000004,1.4,0.22,0.34,7.3
4038,9.5,0.41,3.06,0.9924,120.0,15.0,0.06,1.0,0.57,0.29,6.4
4039,12.4,0.47,3.35,0.9905799999999999,109.0,8.0,0.033,4.4,0.16,1.1,6.1
4040,9.4,0.5,3.21,0.9934,185.0,48.0,0.052000000000000005,1.6,0.29,0.24,6.3
4041,9.3,0.52,3.23,0.99545,149.0,45.0,0.053,7.9,0.22,0.24,6.2
4042,8.7,0.43,2.9,0.9984,135.0,25.0,0.05,15.5,0.27,0.16,7.4
4043,8.7,0.43,2.9,0.9984,135.0,25.0,0.05,15.5,0.27,0.16,7.4
4044,8.7,0.43,2.9,0.9984,135.0,25.0,0.05,15.5,0.27,0.16,7.4
4045,8.7,0.43,2.9,0.9984,135.0,25.0,0.05,15.5,0.27,0.16,7.4
4046,9.0,0.43,2.94,0.99971,154.0,33.0,0.05,17.55,0.28,0.17,7.2
4047,10.7,0.63,3.0,0.99546,118.0,49.0,0.038,13.5,0.35,0.19,6.9
4048,10.7,0.63,3.0,0.99546,118.0,49.0,0.038,13.5,0.35,0.19,6.9
4049,11.3,0.58,3.02,0.9905799999999999,98.0,32.0,0.034,1.3,0.36,0.16,6.8
4050,8.7,0.43,2.9,0.9984,135.0,25.0,0.05,15.5,0.27,0.16,7.4
4051,11.7,0.38,2.96,0.9931399999999999,97.0,22.0,0.027999999999999997,11.6,0.27,0.3,6.8
4052,9.3,0.52,3.23,0.99545,149.0,45.0,0.053,7.9,0.22,0.24,6.2
4053,8.7,0.43,2.9,0.9984,135.0,25.0,0.05,15.5,0.27,0.16,7.4
4054,9.0,0.43,2.94,0.99971,154.0,33.0,0.05,17.55,0.28,0.17,7.2
4055,11.7,0.38,2.96,0.9931399999999999,97.0,22.0,0.027999999999999997,11.6,0.27,0.3,6.8
4056,10.7,0.51,3.23,0.99565,131.0,25.0,0.032,13.15,0.18,0.43,6.5
4057,11.4,0.54,3.05,0.99056,110.0,38.0,0.036000000000000004,1.9,0.36,0.17,6.6
4058,10.7,0.63,3.0,0.99546,118.0,49.0,0.038,13.5,0.35,0.19,6.9
4059,11.3,0.58,3.02,0.9905799999999999,98.0,32.0,0.034,1.3,0.36,0.16,6.8
4060,10.0,0.42,3.19,0.9936200000000001,70.0,20.0,0.048,6.1,0.01,0.41,6.4
4061,10.0,0.42,3.19,0.9936200000000001,70.0,20.0,0.048,6.1,0.01,0.41,6.4
4062,11.2,0.49,3.15,0.9919600000000001,119.0,27.0,0.036000000000000004,1.9,0.32,0.36,7.4
4063,9.7,0.41,3.07,0.99255,130.0,44.0,0.09,1.9,0.21,0.17,6.1
4064,12.5,0.42,3.42,0.9902700000000001,85.0,23.0,0.032,1.6,0.21,0.28,5.5
4065,12.9,0.78,3.27,0.9930200000000001,110.0,32.0,0.028999999999999998,11.3,0.26,0.5,6.6
4066,11.8,0.36,3.16,0.9925700000000001,160.0,60.0,0.057,8.4,0.27,0.44,7.1
4067,10.6,0.72,3.16,0.9950600000000001,166.0,22.0,0.062,8.3,0.28,0.38,6.9
4068,11.8,0.36,3.16,0.9925700000000001,160.0,60.0,0.057,8.4,0.27,0.44,7.1
4069,10.7,0.37,3.19,0.9952,133.0,54.0,0.049,12.2,0.28,0.24,6.2
4070,9.9,0.51,3.21,0.99498,162.0,41.0,0.048,8.0,0.27,0.28,6.1
4071,12.0,0.46,2.96,0.9903,76.0,23.0,0.048,1.3,0.32,0.26,7.6
4072,10.4,0.82,3.15,0.9970600000000001,163.0,70.5,0.043,12.7,0.38,0.16,7.5
4073,8.5,0.39,3.19,0.99398,107.0,11.0,0.054000000000000006,1.3,0.16,0.36,6.5
4074,9.9,0.38,3.13,0.9958799999999999,82.0,15.0,0.06,10.5,0.19,0.35,6.6
4075,9.4,0.45,3.08,0.9969100000000001,120.0,52.5,0.049,12.5,0.26,0.25,5.7
4076,10.4,0.46,3.13,0.99608,134.0,33.0,0.05,9.6,0.26,0.37,7.4
4077,11.0,0.59,3.3,0.9914200000000001,108.0,21.0,0.044000000000000004,1.5,0.21,0.25,5.7
4078,11.0,0.57,3.3,0.9913799999999999,110.0,21.0,0.044000000000000004,1.5,0.21,0.23,5.8
4079,10.4,0.38,3.19,0.9943200000000001,91.0,27.0,0.052000000000000005,7.8,0.28,0.265,5.4
4080,9.8,0.5,3.1,0.99592,116.0,58.0,0.05,10.8,0.27,0.25,5.7
4081,9.4,0.45,3.08,0.9969100000000001,106.0,52.5,0.049,12.5,0.26,0.25,5.7
4082,10.6,0.53,3.23,0.9943200000000001,142.0,37.0,0.046,8.6,0.28,0.23,5.9
4083,10.1,0.44,3.28,0.99266,185.0,32.0,0.052000000000000005,1.2,0.32,0.3,6.2
4084,11.5,0.3,3.06,0.99456,96.0,20.0,0.048,14.5,0.24,0.33,6.5
4085,11.4,0.45,3.06,0.9915,73.0,14.0,0.048,3.7,0.29,0.26,7.4
4086,9.2,0.38,3.03,0.9932200000000001,93.0,30.0,0.057999999999999996,1.1,0.4,0.2,7.0
4087,9.7,0.38,3.12,0.9927,101.0,33.0,0.059000000000000004,1.1,0.42,0.21,6.5
4088,11.3,0.46,3.07,0.9917299999999999,79.0,16.0,0.047,3.8,0.27,0.25,7.3
4089,9.6,0.49,3.15,0.9941200000000001,127.0,36.0,0.098,4.6,0.24,0.27,6.8
4090,8.9,0.46,2.86,0.99666,179.0,44.0,0.07,10.2,0.3,0.24,6.7
4091,10.0,0.36,3.26,0.99425,82.0,21.0,0.057,7.9,0.28,0.14,6.4
4092,9.2,0.4,3.18,0.9931399999999999,112.0,19.0,0.059000000000000004,2.4,0.2,0.5,6.4
4093,9.0,0.41,3.08,0.99672,103.0,20.0,0.11,10.7,0.27,0.41,6.6
4094,12.8,0.58,3.09,0.99024,98.0,29.0,0.03,4.9,0.28,0.25,6.4
4095,9.0,0.41,3.08,0.99672,103.0,20.0,0.11,10.7,0.27,0.41,6.6
4096,9.5,0.55,3.08,0.99366,136.0,13.0,0.054000000000000006,1.1,0.35,0.25,8.0
4097,10.0,0.36,3.26,0.99425,82.0,21.0,0.057,7.9,0.28,0.14,6.4
4098,11.0,0.38,3.22,0.9929899999999999,140.0,30.0,0.046,5.6,0.34,0.21,6.6
4099,9.2,0.4,3.18,0.9931399999999999,112.0,19.0,0.059000000000000004,2.4,0.2,0.5,6.4
4100,10.6,0.38,3.08,0.9952799999999999,99.0,24.0,0.037000000000000005,14.2,0.23,0.29,6.3
4101,10.0,0.42,3.23,0.9956799999999999,166.0,54.0,0.057,9.5,0.23,0.37,6.9
4102,10.0,0.42,3.23,0.9956799999999999,166.0,54.0,0.057,9.5,0.23,0.37,6.9
4103,11.7,0.38,3.31,0.9906200000000001,86.0,22.0,0.03,4.1,0.28,0.31,5.7
4104,12.5,0.36,3.12,0.9905799999999999,80.0,17.0,0.035,4.7,0.27,0.45,6.9
4105,11.1,0.47,3.07,0.99059,122.0,36.0,0.039,1.4,0.45,0.3,6.9
4106,9.7,0.62,3.16,0.99119,141.0,46.0,0.040999999999999995,0.9,0.56,0.23,5.3
4107,12.3,0.38,3.04,0.9972700000000001,150.0,45.0,0.037000000000000005,20.3,0.26,0.3,6.8
4108,12.2,0.38,3.18,0.99021,105.0,43.0,0.035,3.5,0.42,0.28,6.7
4109,11.3,0.76,3.75,0.9923799999999999,153.0,46.0,0.043,2.7,0.22,0.255,5.0
4110,11.6,0.38,3.22,0.99164,193.0,23.0,0.053,1.2,0.27,0.4,7.6
4111,11.3,0.56,3.31,0.99006,75.0,18.0,0.04,1.2,0.25,0.21,5.5
4112,11.1,0.56,3.27,0.9907799999999999,95.0,30.0,0.040999999999999995,2.0,0.25,0.2,6.0
4113,11.2,0.57,3.26,0.99036,92.0,32.0,0.040999999999999995,1.1,0.29,0.17,6.1
4114,11.3,0.45,3.15,0.9912299999999999,107.0,35.0,0.046,1.5,0.29,0.21,7.5
4115,12.0,0.45,3.07,0.9897799999999999,94.0,29.0,0.040999999999999995,1.2,0.32,0.26,7.3
4116,8.8,0.5,3.15,0.99908,158.0,33.0,0.069,18.1,0.2,0.35,6.2
4117,8.8,0.5,3.15,0.99908,158.0,33.0,0.069,18.1,0.2,0.35,6.2
4118,12.0,0.34,3.15,0.9902200000000001,143.0,19.0,0.046,3.6,0.31,0.43,6.5
4119,12.0,0.31,3.15,0.99024,147.0,22.0,0.046,3.5,0.31,0.4,6.5
4120,9.0,0.44,3.01,0.9973,122.0,48.0,0.049,12.1,0.5,0.28,7.4
4121,9.3,0.6,3.12,0.9985299999999999,151.0,42.0,0.054000000000000006,17.45,0.22,0.23,6.3
4122,8.7,0.56,3.14,0.99769,171.0,33.0,0.059000000000000004,12.1,0.25,0.34,6.2
4123,12.8,0.63,3.1,0.98954,75.0,13.0,0.095,3.0,0.32,0.44,6.6
4124,11.5,0.5,3.1,0.98974,72.0,23.0,0.052000000000000005,1.6,0.36,0.13,6.0
4125,10.0,0.54,3.08,0.99382,147.0,44.0,0.048,5.7,0.23,0.17,6.3
4126,10.0,0.54,3.09,0.9938299999999999,147.0,45.0,0.047,5.6,0.22,0.18,6.3
4127,10.3,0.56,3.33,0.9953799999999999,215.0,51.0,0.059000000000000004,6.8,0.34,0.31,6.7
4128,10.4,0.56,3.25,0.99734,227.0,62.0,0.054000000000000006,15.6,0.32,0.33,6.6
4129,13.4,0.29,3.22,0.9898100000000001,68.0,18.0,0.02,6.0,0.31,0.34,6.3
